n_variables,s_size,p_sparse,VAFx,n_components,Dataset,Loss,FEV,Recovery_Rate,MSE_W,MSE_P,Bias_W,Bias_P,Var_W,Var_P,msd_W_P,W_Corr,P_Corr,Iterations,MSE_W_P
100,500,0.5,0.8,2,5357,0.1951987628861333,0.8048566377554407,0.692,0.002233134778248116,0.0022341498386216157,-2.1232894527534044e-4,-2.2064504156254288e-4,0.002231748174810459,0.0022328151576429893,1.1080128314780473e-6,0.8883445141915443,0.8882947704728047,23.62,1.1080128314780473e-6
100,500,0.5,0.8,3,5375,0.19318268689220663,0.8070326941554837,0.6751333333333334,0.00354031493779367,0.0035406895658475638,-2.402689239954848e-4,-2.331352481031496e-4,0.0035412491268819735,0.0035415798748653494,4.307620953807393e-6,0.8231263553079544,0.823159370544549,99.64,4.307620953807393e-6
100,500,0.5,0.95,2,5393,0.04882409642505573,0.951189201592876,0.6966,0.0024172505904972415,0.0024175017614022866,5.326973566805547e-4,5.333817793576487e-4,0.0024160579921966153,0.0024162963388727884,2.659603586353853e-7,0.8791453599998241,0.8791342557587333,19.49,2.659603586353853e-7
100,500,0.5,0.95,3,5411,0.04845533375456979,0.9517001806873528,0.6783333333333333,0.003623138225059197,0.003621810655480411,-3.370946786510074e-4,-3.3511100927152763e-4,0.0036225000007639903,0.0036212088093034414,3.110288838452449e-6,0.8188288423374227,0.8189304882928076,99.7,3.110288838452449e-6
100,500,0.5,1,2,5429,2.8001512619050976e-31,1,0.7,0.002019010408230665,0.0020190104082306645,-4.4985061610910144e-5,-4.498506161091084e-5,0.0020197763023885487,0.0020197763023885487,1.3984248690647169e-33,0.8990471535996746,0.8990471535996747,101.16,1.3984248690647169e-33
100,500,0.5,1,3,5447,1.7143387109893842e-4,0.9999427050770583,0.6788,0.0035113825801680962,0.0035094018464827885,3.8786236180733783e-4,3.8472250488351883e-4,0.003509945577059472,0.0035079751909317374,2.2827789631452213e-6,0.8244231435705637,0.8245558108442458,101.18,2.2827789631452213e-6
100,500,0.8,0.8,2,5363,0.19545088029982535,0.8046945195741472,0.8951,0.0022948174819557403,0.002297480246932993,-6.484519190429373e-4,-6.496138002973158e-4,0.002295248792824812,0.0022979820876342497,2.9079974794510457e-6,0.8852463575301309,0.8851215422329474,36.57,2.9079974794510457e-6
100,500,0.8,0.8,3,5381,0.19380668728242234,0.8068137799555761,0.8800666666666667,0.002219346879061407,0.0022132283488600626,-1.041227718509086e-4,-9.23885905039685e-5,0.0022178826851628882,0.0022119213248291874,1.2409344759967649e-5,0.8890789116209847,0.8894831605608042,97.72,1.2409344759967649e-5
100,500,0.8,0.95,2,5399,0.04886591735942567,0.951170248384911,0.8983,0.0020822117851028088,0.002082874101019887,-8.233308676309188e-5,-8.432883254836496e-5,0.0020806171891007224,0.002081286280362728,7.233148867336686e-7,0.8958761849986552,0.8958464885062957,29.06,7.233148867336686e-7
100,500,0.8,0.95,3,5417,0.049473695209222526,0.9513425840448935,0.8774666666666667,0.0024899439448989873,0.0024735822265661033,-3.1525874628978616e-4,-2.7944483882492115e-4,0.0024896041320366224,0.0024732457415015075,1.632558508232137e-5,0.875435838526256,0.8763959819047642,100.69,1.632558508232137e-5
